,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N,D6C,D6N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Unidade da Federação (Código),Brasil e Unidade da Federação,Variável (Código),Variável,Trimestre (Código),Trimestre,Referência temporal (Código),Referência temporal,Tipo de rebanho bovino (Código),Tipo de rebanho bovino,Tipo de inspeção (Código),Tipo de inspeção
9734,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111734,Novilhos,111737,Federal
9735,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111734,Novilhos,111738,Estadual
9736,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111734,Novilhos,111739,Municipal
9737,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111735,Novilhas,118225,Total
9738,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111735,Novilhas,111737,Federal
9739,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111735,Novilhas,111738,Estadual
9740,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111735,Novilhas,111739,Municipal
9741,3,Unidade da Federação,2,Percentual,...,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,57,Vitelos e vitelas,118225,Total
9742,3,Unidade da Federação,2,Percentual,...,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,57,Vitelos e vitelas,111737,Federal
9743,3,Unidade da Federação,2,Percentual,...,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,57,Vitelos e vitelas,111738,Estadual
9744,3,Unidade da Federação,2,Percentual,...,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,57,Vitelos e vitelas,111739,Municipal
9745,3,Unidade da Federação,2,Percentual,32.30,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,992,Total,118225,Total
9746,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,992,Total,111737,Federal
9747,3,Unidade da Federação,2,Percentual,22.95,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,992,Total,111738,Estadual
9748,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,992,Total,111739,Municipal
9749,3,Unidade da Federação,2,Percentual,21.21,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,55,Bois,118225,Total
9750,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,55,Bois,111737,Federal
9751,3,Unidade da Federação,2,Percentual,13.69,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,55,Bois,111738,Estadual
9752,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,55,Bois,111739,Municipal
9753,3,Unidade da Federação,2,Percentual,9.94,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,56,Vacas,118225,Total
9754,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,56,Vacas,111737,Federal
9755,3,Unidade da Federação,2,Percentual,8.70,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,56,Vacas,111738,Estadual
9756,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,56,Vacas,111739,Municipal
9757,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111734,Novilhos,118225,Total
9758,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111734,Novilhos,111737,Federal
9759,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111734,Novilhos,111738,Estadual
9760,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111734,Novilhos,111739,Municipal
9761,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111735,Novilhas,118225,Total
9762,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111735,Novilhas,111737,Federal
9763,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111735,Novilhas,111738,Estadual
9764,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111735,Novilhas,111739,Municipal
9765,3,Unidade da Federação,2,Percentual,...,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,57,Vitelos e vitelas,118225,Total
9766,3,Unidade da Federação,2,Percentual,...,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,57,Vitelos e vitelas,111737,Federal
9767,3,Unidade da Federação,2,Percentual,...,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,57,Vitelos e vitelas,111738,Estadual
9768,3,Unidade da Federação,2,Percentual,...,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,57,Vitelos e vitelas,111739,Municipal
9769,3,Unidade da Federação,2,Percentual,33.55,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,992,Total,118225,Total
9770,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,992,Total,111737,Federal
9771,3,Unidade da Federação,2,Percentual,23.96,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,992,Total,111738,Estadual
9772,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,992,Total,111739,Municipal
9773,3,Unidade da Federação,2,Percentual,21.44,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,55,Bois,118225,Total
9774,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,55,Bois,111737,Federal
9775,3,Unidade da Federação,2,Percentual,14.13,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,55,Bois,111738,Estadual
9776,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,55,Bois,111739,Municipal
9777,3,Unidade da Federação,2,Percentual,10.62,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,56,Vacas,118225,Total
9778,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,56,Vacas,111737,Federal
9779,3,Unidade da Federação,2,Percentual,9.19,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,56,Vacas,111738,Estadual
9780,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,56,Vacas,111739,Municipal
9781,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111734,Novilhos,118225,Total
9782,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111734,Novilhos,111737,Federal
9783,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111734,Novilhos,111738,Estadual
9784,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111734,Novilhos,111739,Municipal
9785,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111735,Novilhas,118225,Total
9786,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111735,Novilhas,111737,Federal
9787,3,Unidade da Federação,2,Percentual,X,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111735,Novilhas,111738,Estadual
9788,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111735,Novilhas,111739,Municipal
9789,3,Unidade da Federação,2,Percentual,...,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,57,Vitelos e vitelas,118225,Total
9790,3,Unidade da Federação,2,Percentual,...,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,57,Vitelos e vitelas,111737,Federal
9791,3,Unidade da Federação,2,Percentual,...,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,57,Vitelos e vitelas,111738,Estadual
9792,3,Unidade da Federação,2,Percentual,...,29,Bahia,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,57,Vitelos e vitelas,111739,Municipal
9793,3,Unidade da Federação,1020,Unidades,113,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,992,Total,118225,Total
9794,3,Unidade da Federação,1020,Unidades,21,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,992,Total,111737,Federal
9795,3,Unidade da Federação,1020,Unidades,41,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,992,Total,111738,Estadual
9796,3,Unidade da Federação,1020,Unidades,51,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,992,Total,111739,Municipal
9797,3,Unidade da Federação,1020,Unidades,106,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,55,Bois,118225,Total
9798,3,Unidade da Federação,1020,Unidades,21,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,55,Bois,111737,Federal
9799,3,Unidade da Federação,1020,Unidades,40,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,55,Bois,111738,Estadual
9800,3,Unidade da Federação,1020,Unidades,45,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,55,Bois,111739,Municipal
9801,3,Unidade da Federação,1020,Unidades,101,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,56,Vacas,118225,Total
9802,3,Unidade da Federação,1020,Unidades,21,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,56,Vacas,111737,Federal
9803,3,Unidade da Federação,1020,Unidades,36,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,56,Vacas,111738,Estadual
9804,3,Unidade da Federação,1020,Unidades,44,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,56,Vacas,111739,Municipal
9805,3,Unidade da Federação,1020,Unidades,34,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111734,Novilhos,118225,Total
9806,3,Unidade da Federação,1020,Unidades,2,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111734,Novilhos,111737,Federal
9807,3,Unidade da Federação,1020,Unidades,12,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111734,Novilhos,111738,Estadual
9808,3,Unidade da Federação,1020,Unidades,20,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111734,Novilhos,111739,Municipal
9809,3,Unidade da Federação,1020,Unidades,49,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111735,Novilhas,118225,Total
9810,3,Unidade da Federação,1020,Unidades,6,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111735,Novilhas,111737,Federal
9811,3,Unidade da Federação,1020,Unidades,17,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111735,Novilhas,111738,Estadual
9812,3,Unidade da Federação,1020,Unidades,26,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111735,Novilhas,111739,Municipal
9813,3,Unidade da Federação,1020,Unidades,...,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,57,Vitelos e vitelas,118225,Total
9814,3,Unidade da Federação,1020,Unidades,...,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,57,Vitelos e vitelas,111737,Federal
9815,3,Unidade da Federação,1020,Unidades,...,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,57,Vitelos e vitelas,111738,Estadual
9816,3,Unidade da Federação,1020,Unidades,...,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,57,Vitelos e vitelas,111739,Municipal
9817,3,Unidade da Federação,1020,Unidades,113,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,992,Total,118225,Total
9818,3,Unidade da Federação,1020,Unidades,21,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,992,Total,111737,Federal
9819,3,Unidade da Federação,1020,Unidades,41,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,992,Total,111738,Estadual
9820,3,Unidade da Federação,1020,Unidades,51,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,992,Total,111739,Municipal
9821,3,Unidade da Federação,1020,Unidades,106,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,55,Bois,118225,Total
9822,3,Unidade da Federação,1020,Unidades,21,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,55,Bois,111737,Federal
9823,3,Unidade da Federação,1020,Unidades,40,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,55,Bois,111738,Estadual
9824,3,Unidade da Federação,1020,Unidades,45,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,55,Bois,111739,Municipal
9825,3,Unidade da Federação,1020,Unidades,101,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,56,Vacas,118225,Total
9826,3,Unidade da Federação,1020,Unidades,21,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,56,Vacas,111737,Federal
9827,3,Unidade da Federação,1020,Unidades,36,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,56,Vacas,111738,Estadual
9828,3,Unidade da Federação,1020,Unidades,44,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,56,Vacas,111739,Municipal
9829,3,Unidade da Federação,1020,Unidades,34,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111734,Novilhos,118225,Total
9830,3,Unidade da Federação,1020,Unidades,2,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111734,Novilhos,111737,Federal
