,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Unidade da Federação (Código),Brasil e Unidade da Federação,Variável (Código),Variável,Trimestre (Código),Trimestre,Referência temporal (Código),Referência temporal,Tipo de inspeção (Código),Tipo de inspeção
122,3,Unidade da Federação,2,Percentual,20.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
123,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
124,3,Unidade da Federação,2,Percentual,80.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
125,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
126,3,Unidade da Federação,2,Percentual,20.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
127,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
128,3,Unidade da Federação,2,Percentual,80.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
129,3,Unidade da Federação,24,Cabeças,4549582,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
130,3,Unidade da Federação,24,Cabeças,X,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
131,3,Unidade da Federação,24,Cabeças,-,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
132,3,Unidade da Federação,24,Cabeças,X,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
133,3,Unidade da Federação,24,Cabeças,1603161,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
134,3,Unidade da Federação,24,Cabeças,X,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
135,3,Unidade da Federação,24,Cabeças,-,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
136,3,Unidade da Federação,24,Cabeças,X,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
137,3,Unidade da Federação,24,Cabeças,1441293,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
138,3,Unidade da Federação,24,Cabeças,X,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
139,3,Unidade da Federação,24,Cabeças,-,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
140,3,Unidade da Federação,24,Cabeças,X,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
141,3,Unidade da Federação,24,Cabeças,1505128,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
142,3,Unidade da Federação,24,Cabeças,X,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
143,3,Unidade da Federação,24,Cabeças,-,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
144,3,Unidade da Federação,24,Cabeças,X,11,Rondônia,284,Animais abatidos,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
145,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
146,3,Unidade da Federação,2,Percentual,X,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
147,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
148,3,Unidade da Federação,2,Percentual,X,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
149,3,Unidade da Federação,2,Percentual,35.24,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
150,3,Unidade da Federação,2,Percentual,X,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
151,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
152,3,Unidade da Federação,2,Percentual,X,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
153,3,Unidade da Federação,2,Percentual,31.68,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
154,3,Unidade da Federação,2,Percentual,X,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
155,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
156,3,Unidade da Federação,2,Percentual,X,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
157,3,Unidade da Federação,2,Percentual,33.08,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
158,3,Unidade da Federação,2,Percentual,X,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
159,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
160,3,Unidade da Federação,2,Percentual,X,11,Rondônia,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
161,3,Unidade da Federação,1007,Quilogramas,11153972,11,Rondônia,285,Peso total das carcaças,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
162,3,Unidade da Federação,1007,Quilogramas,X,11,Rondônia,285,Peso total das carcaças,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
163,3,Unidade da Federação,1007,Quilogramas,-,11,Rondônia,285,Peso total das carcaças,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
164,3,Unidade da Federação,1007,Quilogramas,X,11,Rondônia,285,Peso total das carcaças,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
165,3,Unidade da Federação,1007,Quilogramas,3923927,11,Rondônia,285,Peso total das carcaças,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
166,3,Unidade da Federação,1007,Quilogramas,X,11,Rondônia,285,Peso total das carcaças,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
167,3,Unidade da Federação,1007,Quilogramas,-,11,Rondônia,285,Peso total das carcaças,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
168,3,Unidade da Federação,1007,Quilogramas,X,11,Rondônia,285,Peso total das carcaças,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
169,3,Unidade da Federação,1007,Quilogramas,3531180,11,Rondônia,285,Peso total das carcaças,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
170,3,Unidade da Federação,1007,Quilogramas,X,11,Rondônia,285,Peso total das carcaças,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
171,3,Unidade da Federação,1007,Quilogramas,-,11,Rondônia,285,Peso total das carcaças,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
