,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
628,3,Unidade da Federação,1020,Unidades,8,52,Goiás,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
629,3,Unidade da Federação,2,Percentual,100.00,52,Goiás,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
630,3,Unidade da Federação,2,Percentual,100.00,52,Goiás,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
631,3,Unidade da Federação,2,Percentual,100.00,52,Goiás,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
632,3,Unidade da Federação,2,Percentual,100.00,52,Goiás,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
633,3,Unidade da Federação,1020,Unidades,637052,52,Goiás,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
634,3,Unidade da Federação,1020,Unidades,177387,52,Goiás,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
635,3,Unidade da Federação,1020,Unidades,170269,52,Goiás,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
636,3,Unidade da Federação,1020,Unidades,289396,52,Goiás,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
637,3,Unidade da Federação,2,Percentual,100.00,52,Goiás,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
638,3,Unidade da Federação,2,Percentual,27.84,52,Goiás,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
639,3,Unidade da Federação,2,Percentual,26.73,52,Goiás,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
640,3,Unidade da Federação,2,Percentual,45.43,52,Goiás,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
641,3,Unidade da Federação,1020,Unidades,1947077,52,Goiás,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
642,3,Unidade da Federação,1020,Unidades,582816,52,Goiás,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
643,3,Unidade da Federação,1020,Unidades,569687,52,Goiás,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
644,3,Unidade da Federação,1020,Unidades,794574,52,Goiás,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
645,3,Unidade da Federação,2,Percentual,100.00,52,Goiás,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
646,3,Unidade da Federação,2,Percentual,29.93,52,Goiás,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
647,3,Unidade da Federação,2,Percentual,29.26,52,Goiás,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
648,3,Unidade da Federação,2,Percentual,40.81,52,Goiás,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
649,3,Unidade da Federação,1020,Unidades,...,53,Distrito Federal,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
650,3,Unidade da Federação,1020,Unidades,...,53,Distrito Federal,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
651,3,Unidade da Federação,1020,Unidades,...,53,Distrito Federal,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
652,3,Unidade da Federação,1020,Unidades,...,53,Distrito Federal,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
653,3,Unidade da Federação,2,Percentual,...,53,Distrito Federal,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
654,3,Unidade da Federação,2,Percentual,...,53,Distrito Federal,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
655,3,Unidade da Federação,2,Percentual,...,53,Distrito Federal,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
656,3,Unidade da Federação,2,Percentual,...,53,Distrito Federal,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
657,3,Unidade da Federação,1020,Unidades,...,53,Distrito Federal,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
658,3,Unidade da Federação,1020,Unidades,...,53,Distrito Federal,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
659,3,Unidade da Federação,1020,Unidades,...,53,Distrito Federal,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
660,3,Unidade da Federação,1020,Unidades,...,53,Distrito Federal,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
661,3,Unidade da Federação,2,Percentual,...,53,Distrito Federal,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
662,3,Unidade da Federação,2,Percentual,...,53,Distrito Federal,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
663,3,Unidade da Federação,2,Percentual,...,53,Distrito Federal,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
664,3,Unidade da Federação,2,Percentual,...,53,Distrito Federal,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
665,3,Unidade da Federação,1020,Unidades,...,53,Distrito Federal,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
666,3,Unidade da Federação,1020,Unidades,...,53,Distrito Federal,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
667,3,Unidade da Federação,1020,Unidades,...,53,Distrito Federal,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
668,3,Unidade da Federação,1020,Unidades,...,53,Distrito Federal,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
669,3,Unidade da Federação,2,Percentual,...,53,Distrito Federal,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
670,3,Unidade da Federação,2,Percentual,...,53,Distrito Federal,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
671,3,Unidade da Federação,2,Percentual,...,53,Distrito Federal,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
672,3,Unidade da Federação,2,Percentual,...,53,Distrito Federal,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
673,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Unidade da Federação (Código),Brasil e Unidade da Federação,Variável (Código),Variável,Trimestre (Código),Trimestre,Referência temporal (Código),Referência temporal
